user_index,poi_index,category,unixtime,dow,hour,min,distance
268,289,-,1381122038.0,Mon,14,0,0
268,288,-,1381123238.0,Mon,14,20,0
268,288,-,1381124438.0,Mon,14,40,0
268,288,-,1381125638.0,Mon,15,0,0
268,288,-,1381126838.0,Mon,15,20,0
268,308,-,1381128038.0,Mon,15,40,0
268,307,-,1381129238.0,Mon,16,0,0
268,307,-,1381130438.0,Mon,16,20,0
268,307,-,1381131638.0,Mon,16,40,0
268,327,-,1381132838.0,Mon,17,0,0
268,326,-,1381134038.0,Mon,17,20,0
268,326,-,1381135238.0,Mon,17,40,0
268,326,-,1381136438.0,Mon,18,0,0
268,326,-,1381137638.0,Mon,18,20,0
268,325,-,1381138838.0,Mon,18,40,0
269,10,-,1387152018.0,Mon,9,0,0
269,10,-,1387153218.0,Mon,9,20,0
269,10,-,1387154418.0,Mon,9,40,0
269,10,-,1387155618.0,Mon,10,0,0
269,10,-,1387156818.0,Mon,10,20,0
269,30,-,1387158018.0,Mon,10,40,0
269,30,-,1387159218.0,Mon,11,0,0
269,30,-,1387160418.0,Mon,11,20,0
269,30,-,1387161618.0,Mon,11,40,0
269,30,-,1387162818.0,Mon,12,0,0
269,30,-,1387164018.0,Mon,12,20,0
269,30,-,1387165218.0,Mon,12,40,0
269,30,-,1387166418.0,Mon,13,0,0
269,30,-,1387167618.0,Mon,13,20,0
269,30,-,1387168818.0,Mon,13,40,0
269,30,-,1387170018.0,Mon,14,0,0
269,50,-,1387171218.0,Mon,14,20,0
269,50,-,1387172418.0,Mon,14,40,0
269,49,-,1387173618.0,Mon,15,0,0
269,49,-,1387174818.0,Mon,15,20,0
269,49,-,1387176018.0,Mon,15,40,0
269,49,-,1387177218.0,Mon,16,0,0
269,49,-,1387178418.0,Mon,16,20,0
269,49,-,1387179618.0,Mon,16,40,0
269,49,-,1387180818.0,Mon,17,0,0
269,49,-,1387182018.0,Mon,17,20,0
269,49,-,1387183218.0,Mon,17,40,0
269,48,-,1387184418.0,Mon,18,0,0
269,48,-,1387185618.0,Mon,18,20,0
269,48,-,1387186818.0,Mon,18,40,0
270,271,-,1381104050.0,Mon,9,0,0
270,271,-,1381105250.0,Mon,9,20,0
270,251,-,1381106450.0,Mon,9,40,0
270,252,-,1381107650.0,Mon,10,0,0
270,252,-,1381108850.0,Mon,10,20,0
270,252,-,1381110050.0,Mon,10,40,0
270,252,-,1381111250.0,Mon,11,0,0
270,232,-,1381112450.0,Mon,11,20,0
270,232,-,1381113650.0,Mon,11,40,0
270,231,-,1381114850.0,Mon,12,0,0
270,231,-,1381116050.0,Mon,12,20,0
270,231,-,1381117250.0,Mon,12,40,0
270,231,-,1381118450.0,Mon,13,0,0
270,231,-,1381119650.0,Mon,13,20,0
270,230,-,1381120850.0,Mon,13,40,0
270,230,-,1381122050.0,Mon,14,0,0
270,210,-,1381123250.0,Mon,14,20,0
270,210,-,1381124450.0,Mon,14,40,0
270,210,-,1381125650.0,Mon,15,0,0
270,210,-,1381126850.0,Mon,15,20,0
270,190,-,1381128050.0,Mon,15,40,0
270,190,-,1381129250.0,Mon,16,0,0
270,190,-,1381130450.0,Mon,16,20,0
270,189,-,1381131650.0,Mon,16,40,0
270,189,-,1381132850.0,Mon,17,0,0
270,169,-,1381134050.0,Mon,17,20,0
270,169,-,1381135250.0,Mon,17,40,0
270,169,-,1381136450.0,Mon,18,0,0
270,169,-,1381137650.0,Mon,18,20,0
270,169,-,1381138850.0,Mon,18,40,0
271,60,-,1373155256.0,Sun,9,0,0
271,60,-,1373156456.0,Sun,9,20,0
271,61,-,1373157656.0,Sun,9,40,0
271,61,-,1373158856.0,Sun,10,0,0
271,62,-,1373160056.0,Sun,10,20,0
271,62,-,1373161256.0,Sun,10,40,0
271,63,-,1373162456.0,Sun,11,0,0
271,63,-,1373163656.0,Sun,11,20,0
271,64,-,1373164856.0,Sun,11,40,0
271,64,-,1373166056.0,Sun,12,0,0
271,65,-,1373167256.0,Sun,12,20,0
271,45,-,1373168456.0,Sun,12,40,0
271,45,-,1373169656.0,Sun,13,0,0
271,46,-,1373170856.0,Sun,13,20,0
271,46,-,1373172056.0,Sun,13,40,0
271,67,-,1373173256.0,Sun,14,0,0
271,67,-,1373174456.0,Sun,14,20,0
271,47,-,1373175656.0,Sun,14,40,0
271,48,-,1373176856.0,Sun,15,0,0
271,167,-,1381126822.0,Mon,15,20,0
271,167,-,1381128022.0,Mon,15,40,0
271,168,-,1381129222.0,Mon,16,0,0
271,169,-,1381130422.0,Mon,16,20,0
271,169,-,1381131622.0,Mon,16,40,0
271,170,-,1381132822.0,Mon,17,0,0
271,171,-,1381134022.0,Mon,17,20,0
271,191,-,1381135222.0,Mon,17,40,0
271,192,-,1381136422.0,Mon,18,0,0
271,193,-,1381137622.0,Mon,18,20,0
271,173,-,1381138822.0,Mon,18,40,0
272,212,-,1373155247.0,Sun,9,0,0
272,192,-,1373156447.0,Sun,9,20,0
272,173,-,1373157647.0,Sun,9,40,0
272,153,-,1373158847.0,Sun,10,0,0
272,153,-,1373160047.0,Sun,10,20,0
272,133,-,1373161247.0,Sun,10,40,0
272,113,-,1373162447.0,Sun,11,0,0
272,93,-,1373163647.0,Sun,11,20,0
272,74,-,1373164847.0,Sun,11,40,0
272,55,-,1373166047.0,Sun,12,0,0
272,56,-,1373167247.0,Sun,12,20,0
272,36,-,1373168447.0,Sun,12,40,0
272,17,-,1373169647.0,Sun,13,0,0
272,190,-,1381119612.0,Mon,13,20,0
272,190,-,1381120812.0,Mon,13,40,0
272,189,-,1381122012.0,Mon,14,0,0
272,189,-,1381123212.0,Mon,14,20,0
272,169,-,1381124412.0,Mon,14,40,0
272,169,-,1381125612.0,Mon,15,0,0
272,168,-,1381126812.0,Mon,15,20,0
272,168,-,1381128012.0,Mon,15,40,0
272,168,-,1381129212.0,Mon,16,0,0
272,167,-,1381130412.0,Mon,16,20,0
272,167,-,1381131612.0,Mon,16,40,0
272,167,-,1381132812.0,Mon,17,0,0
272,167,-,1381134012.0,Mon,17,20,0
272,146,-,1381135212.0,Mon,17,40,0
272,146,-,1381136412.0,Mon,18,0,0
272,146,-,1381137612.0,Mon,18,20,0
272,126,-,1381138812.0,Mon,18,40,0
273,159,-,1381104051.0,Mon,9,0,0
273,159,-,1381105251.0,Mon,9,20,0
273,159,-,1381106451.0,Mon,9,40,0
273,158,-,1381107651.0,Mon,10,0,0
273,158,-,1381108851.0,Mon,10,20,0
273,158,-,1381110051.0,Mon,10,40,0
273,158,-,1381111251.0,Mon,11,0,0
273,137,-,1381112451.0,Mon,11,20,0
273,137,-,1381113651.0,Mon,11,40,0
273,137,-,1381114851.0,Mon,12,0,0
273,136,-,1381116051.0,Mon,12,20,0
273,136,-,1381117251.0,Mon,12,40,0
273,136,-,1381118451.0,Mon,13,0,0
273,136,-,1381119651.0,Mon,13,20,0
273,136,-,1381120851.0,Mon,13,40,0
273,135,-,1381122051.0,Mon,14,0,0
273,135,-,1381123251.0,Mon,14,20,0
273,135,-,1381124451.0,Mon,14,40,0
273,115,-,1381125651.0,Mon,15,0,0
273,115,-,1381126851.0,Mon,15,20,0
273,115,-,1381128051.0,Mon,15,40,0
273,114,-,1381129251.0,Mon,16,0,0
273,94,-,1381130451.0,Mon,16,20,0
273,94,-,1381131651.0,Mon,16,40,0
273,94,-,1381132851.0,Mon,17,0,0
273,94,-,1381134051.0,Mon,17,20,0
273,93,-,1381135251.0,Mon,17,40,0
273,73,-,1381136451.0,Mon,18,0,0
273,73,-,1381137651.0,Mon,18,20,0
273,73,-,1381138851.0,Mon,18,40,0
274,253,-,1381622410.0,Sun,9,0,0
274,231,-,1381623610.0,Sun,9,20,0
274,228,-,1381624810.0,Sun,9,40,0
274,245,-,1381626010.0,Sun,10,0,0
274,242,-,1381627210.0,Sun,10,20,0
274,220,-,1381628410.0,Sun,10,40,0
274,109,-,1387159241.0,Mon,11,0,0
274,109,-,1387160441.0,Mon,11,20,0
274,110,-,1387161641.0,Mon,11,40,0
274,110,-,1387162841.0,Mon,12,0,0
274,111,-,1387164041.0,Mon,12,20,0
274,111,-,1387165241.0,Mon,12,40,0
274,112,-,1387166441.0,Mon,13,0,0
274,112,-,1387167641.0,Mon,13,20,0
274,112,-,1387168841.0,Mon,13,40,0
274,133,-,1387170041.0,Mon,14,0,0
274,133,-,1387171241.0,Mon,14,20,0
274,153,-,1387172441.0,Mon,14,40,0
274,153,-,1387173641.0,Mon,15,0,0
274,134,-,1387174841.0,Mon,15,20,0
274,154,-,1387176041.0,Mon,15,40,0
274,154,-,1387177241.0,Mon,16,0,0
274,155,-,1387178441.0,Mon,16,20,0
274,155,-,1387179641.0,Mon,16,40,0
274,175,-,1387180841.0,Mon,17,0,0
274,175,-,1387182041.0,Mon,17,20,0
274,195,-,1387183241.0,Mon,17,40,0
274,195,-,1387184441.0,Mon,18,0,0
274,215,-,1387185641.0,Mon,18,20,0
274,216,-,1387186841.0,Mon,18,40,0
275,61,-,1372636836.0,Mon,9,0,0
275,61,-,1372638036.0,Mon,9,20,0
275,61,-,1372639236.0,Mon,9,40,0
275,61,-,1372640436.0,Mon,10,0,0
275,61,-,1372641636.0,Mon,10,20,0
275,61,-,1372642836.0,Mon,10,40,0
275,61,-,1372644036.0,Mon,11,0,0
275,61,-,1372645236.0,Mon,11,20,0
275,61,-,1372646436.0,Mon,11,40,0
275,61,-,1372647636.0,Mon,12,0,0
275,61,-,1372648836.0,Mon,12,20,0
275,61,-,1372650036.0,Mon,12,40,0
275,62,-,1372651236.0,Mon,13,0,0
275,62,-,1372652436.0,Mon,13,20,0
275,62,-,1372653636.0,Mon,13,40,0
275,42,-,1372654836.0,Mon,14,0,0
275,42,-,1372656036.0,Mon,14,20,0
275,42,-,1372657236.0,Mon,14,40,0
275,42,-,1372658436.0,Mon,15,0,0
275,42,-,1372659636.0,Mon,15,20,0
275,42,-,1372660836.0,Mon,15,40,0
275,42,-,1372662036.0,Mon,16,0,0
275,42,-,1372663236.0,Mon,16,20,0
275,42,-,1372664436.0,Mon,16,40,0
275,42,-,1372665636.0,Mon,17,0,0
275,42,-,1372666836.0,Mon,17,20,0
275,42,-,1372668036.0,Mon,17,40,0
275,42,-,1372669236.0,Mon,18,0,0
275,42,-,1372670436.0,Mon,18,20,0
275,42,-,1372671636.0,Mon,18,40,0
276,46,-,1373155218.0,Sun,9,0,0
276,46,-,1373156418.0,Sun,9,20,0
276,46,-,1373157618.0,Sun,9,40,0
276,46,-,1373158818.0,Sun,10,0,0
276,46,-,1373160018.0,Sun,10,20,0
276,46,-,1373161218.0,Sun,10,40,0
276,46,-,1373162418.0,Sun,11,0,0
276,46,-,1373163618.0,Sun,11,20,0
276,46,-,1373164818.0,Sun,11,40,0
276,46,-,1373166018.0,Sun,12,0,0
276,45,-,1373167218.0,Sun,12,20,0
276,45,-,1373168418.0,Sun,12,40,0
276,45,-,1373169618.0,Sun,13,0,0
276,45,-,1373170818.0,Sun,13,20,0
276,45,-,1373172018.0,Sun,13,40,0
276,45,-,1373173218.0,Sun,14,0,0
276,45,-,1373174418.0,Sun,14,20,0
276,45,-,1373175618.0,Sun,14,40,0
276,45,-,1373176818.0,Sun,15,0,0
276,170,-,1381126839.0,Mon,15,20,0
276,170,-,1381128039.0,Mon,15,40,0
276,171,-,1381129239.0,Mon,16,0,0
276,191,-,1381130439.0,Mon,16,20,0
276,191,-,1381131639.0,Mon,16,40,0
276,192,-,1381132839.0,Mon,17,0,0
276,192,-,1381134039.0,Mon,17,20,0
276,193,-,1381135239.0,Mon,17,40,0
276,193,-,1381136439.0,Mon,18,0,0
276,173,-,1381137639.0,Mon,18,20,0
276,174,-,1381138839.0,Mon,18,40,0
277,186,-,1387152006.0,Mon,9,0,0
277,185,-,1387153206.0,Mon,9,20,0
277,186,-,1387154406.0,Mon,9,40,0
277,186,-,1387155606.0,Mon,10,0,0
277,186,-,1387156806.0,Mon,10,20,0
277,186,-,1387158006.0,Mon,10,40,0
277,186,-,1387159206.0,Mon,11,0,0
277,186,-,1387160406.0,Mon,11,20,0
277,186,-,1387161606.0,Mon,11,40,0
277,186,-,1387162806.0,Mon,12,0,0
277,186,-,1387164006.0,Mon,12,20,0
277,186,-,1387165206.0,Mon,12,40,0
277,206,-,1387166406.0,Mon,13,0,0
277,206,-,1387167606.0,Mon,13,20,0
277,206,-,1387168806.0,Mon,13,40,0
277,206,-,1387170006.0,Mon,14,0,0
277,206,-,1387171206.0,Mon,14,20,0
277,206,-,1387172406.0,Mon,14,40,0
277,206,-,1387173606.0,Mon,15,0,0
277,206,-,1387174806.0,Mon,15,20,0
277,206,-,1387176006.0,Mon,15,40,0
277,206,-,1387177206.0,Mon,16,0,0
277,206,-,1387178406.0,Mon,16,20,0
277,206,-,1387179606.0,Mon,16,40,0
277,206,-,1387180806.0,Mon,17,0,0
277,206,-,1387182006.0,Mon,17,20,0
277,206,-,1387183206.0,Mon,17,40,0
277,206,-,1387184406.0,Mon,18,0,0
277,226,-,1387185606.0,Mon,18,20,0
277,226,-,1387186806.0,Mon,18,40,0
278,343,-,1381104001.0,Mon,9,0,0
278,344,-,1381105201.0,Mon,9,20,0
278,364,-,1381106401.0,Mon,9,40,0
278,364,-,1381107601.0,Mon,10,0,0
278,345,-,1381108801.0,Mon,10,20,0
278,345,-,1381110001.0,Mon,10,40,0
278,345,-,1381111201.0,Mon,11,0,0
278,345,-,1381112401.0,Mon,11,20,0
278,326,-,1381113601.0,Mon,11,40,0
278,326,-,1381114801.0,Mon,12,0,0
278,326,-,1381116001.0,Mon,12,20,0
278,327,-,1381117201.0,Mon,12,40,0
278,307,-,1381118401.0,Mon,13,0,0
278,307,-,1381119601.0,Mon,13,20,0
278,308,-,1381120801.0,Mon,13,40,0
278,308,-,1381122001.0,Mon,14,0,0
278,288,-,1381123201.0,Mon,14,20,0
278,288,-,1381124401.0,Mon,14,40,0
278,289,-,1381125601.0,Mon,15,0,0
278,289,-,1381126801.0,Mon,15,20,0
278,289,-,1381128001.0,Mon,15,40,0
278,310,-,1381129201.0,Mon,16,0,0
278,310,-,1381130401.0,Mon,16,20,0
278,310,-,1381131601.0,Mon,16,40,0
278,310,-,1381132801.0,Mon,17,0,0
278,331,-,1381134001.0,Mon,17,20,0
278,331,-,1381135201.0,Mon,17,40,0
278,331,-,1381136401.0,Mon,18,0,0
278,332,-,1381137601.0,Mon,18,20,0
278,332,-,1381138801.0,Mon,18,40,0
279,1,-,1373155237.0,Sun,9,0,0
279,1,-,1373156437.0,Sun,9,20,0
279,1,-,1373157637.0,Sun,9,40,0
279,2,-,1373158837.0,Sun,10,0,0
279,2,-,1373160037.0,Sun,10,20,0
279,2,-,1373161237.0,Sun,10,40,0
279,2,-,1373162437.0,Sun,11,0,0
279,2,-,1373163637.0,Sun,11,20,0
279,22,-,1373164837.0,Sun,11,40,0
279,22,-,1373166037.0,Sun,12,0,0
279,22,-,1373167237.0,Sun,12,20,0
279,22,-,1373168437.0,Sun,12,40,0
279,22,-,1373169637.0,Sun,13,0,0
279,22,-,1373170837.0,Sun,13,20,0
279,22,-,1373172037.0,Sun,13,40,0
279,42,-,1373173237.0,Sun,14,0,0
279,42,-,1373174437.0,Sun,14,20,0
279,43,-,1373175637.0,Sun,14,40,0
279,43,-,1373176837.0,Sun,15,0,0
279,43,-,1373178037.0,Sun,15,20,0
279,356,-,1381128051.0,Mon,15,40,0
279,357,-,1381129251.0,Mon,16,0,0
279,337,-,1381130451.0,Mon,16,20,0
279,337,-,1381131651.0,Mon,16,40,0
279,338,-,1381132851.0,Mon,17,0,0
279,338,-,1381134051.0,Mon,17,20,0
279,318,-,1381135251.0,Mon,17,40,0
279,319,-,1381136451.0,Mon,18,0,0
279,319,-,1381137651.0,Mon,18,20,0
279,319,-,1381138851.0,Mon,18,40,0
280,206,-,1372636857.0,Mon,9,0,0
280,206,-,1372638057.0,Mon,9,20,0
280,206,-,1372639257.0,Mon,9,40,0
280,206,-,1372640457.0,Mon,10,0,0
280,206,-,1372641657.0,Mon,10,20,0
280,206,-,1372642857.0,Mon,10,40,0
280,206,-,1372644057.0,Mon,11,0,0
280,206,-,1372645257.0,Mon,11,20,0
280,206,-,1372646457.0,Mon,11,40,0
280,206,-,1372647657.0,Mon,12,0,0
280,205,-,1372648857.0,Mon,12,20,0
280,205,-,1372650057.0,Mon,12,40,0
280,205,-,1372651257.0,Mon,13,0,0
280,205,-,1372652457.0,Mon,13,20,0
280,205,-,1372653657.0,Mon,13,40,0
280,205,-,1372654857.0,Mon,14,0,0
280,204,-,1372656057.0,Mon,14,20,0
280,204,-,1372657257.0,Mon,14,40,0
280,204,-,1372658457.0,Mon,15,0,0
280,204,-,1372659657.0,Mon,15,20,0
280,184,-,1372660857.0,Mon,15,40,0
280,184,-,1372662057.0,Mon,16,0,0
280,184,-,1372663257.0,Mon,16,20,0
280,184,-,1372664457.0,Mon,16,40,0
280,184,-,1372665657.0,Mon,17,0,0
280,184,-,1372666857.0,Mon,17,20,0
280,164,-,1372668057.0,Mon,17,40,0
280,164,-,1372669257.0,Mon,18,0,0
280,164,-,1372670457.0,Mon,18,20,0
280,164,-,1372671657.0,Mon,18,40,0
281,210,-,1381622402.0,Sun,9,0,0
281,211,-,1381623602.0,Sun,9,20,0
281,211,-,1381624802.0,Sun,9,40,0
281,191,-,1381626002.0,Sun,10,0,0
281,191,-,1381627202.0,Sun,10,20,0
281,192,-,1381628402.0,Sun,10,40,0
281,192,-,1381629602.0,Sun,11,0,0
281,192,-,1381630802.0,Sun,11,20,0
281,193,-,1381632002.0,Sun,11,40,0
281,173,-,1381633202.0,Sun,12,0,0
281,174,-,1381634402.0,Sun,12,20,0
281,194,-,1381635602.0,Sun,12,40,0
281,194,-,1381636802.0,Sun,13,0,0
281,195,-,1381638002.0,Sun,13,20,0
281,195,-,1381639202.0,Sun,13,40,0
281,176,-,1381640402.0,Sun,14,0,0
281,176,-,1381641602.0,Sun,14,20,0
281,55,-,1387172453.0,Mon,14,40,0
281,55,-,1387173653.0,Mon,15,0,0
281,36,-,1387174853.0,Mon,15,20,0
281,36,-,1387176053.0,Mon,15,40,0
281,36,-,1387177253.0,Mon,16,0,0
281,17,-,1387178453.0,Mon,16,20,0
281,17,-,1387179653.0,Mon,16,40,0
281,134,-,1387699249.0,Sun,17,0,0
281,133,-,1387700449.0,Sun,17,20,0
281,112,-,1387701650.0,Sun,17,40,0
281,111,-,1387702851.0,Sun,18,0,0
281,110,-,1387704051.0,Sun,18,20,0
281,109,-,1387705252.0,Sun,18,40,0
282,23,-,1372636842.0,Mon,9,0,0
282,22,-,1372638042.0,Mon,9,20,0
282,21,-,1372639242.0,Mon,9,40,0
282,21,-,1372640442.0,Mon,10,0,0
282,41,-,1372641642.0,Mon,10,20,0
282,61,-,1372642842.0,Mon,10,40,0
282,61,-,1372644042.0,Mon,11,0,0
282,60,-,1372645242.0,Mon,11,20,0
282,245,-,1387161649.0,Mon,11,40,0
282,245,-,1387162849.0,Mon,12,0,0
282,245,-,1387164049.0,Mon,12,20,0
282,246,-,1387165249.0,Mon,12,40,0
282,246,-,1387166449.0,Mon,13,0,0
282,247,-,1387167649.0,Mon,13,20,0
282,247,-,1387168849.0,Mon,13,40,0
282,228,-,1387170049.0,Mon,14,0,0
282,248,-,1387171249.0,Mon,14,20,0
282,228,-,1387172449.0,Mon,14,40,0
282,229,-,1387173649.0,Mon,15,0,0
282,229,-,1387174849.0,Mon,15,20,0
282,230,-,1387176049.0,Mon,15,40,0
282,230,-,1387177249.0,Mon,16,0,0
282,231,-,1387178449.0,Mon,16,20,0
282,231,-,1387179649.0,Mon,16,40,0
282,231,-,1387180849.0,Mon,17,0,0
282,232,-,1387182049.0,Mon,17,20,0
282,232,-,1387183249.0,Mon,17,40,0
282,233,-,1387184449.0,Mon,18,0,0
282,233,-,1387185649.0,Mon,18,20,0
282,233,-,1387186849.0,Mon,18,40,0
283,67,-,1381104056.0,Mon,9,0,0
283,67,-,1381105256.0,Mon,9,20,0
283,87,-,1381106456.0,Mon,9,40,0
283,87,-,1381107656.0,Mon,10,0,0
283,107,-,1381108856.0,Mon,10,20,0
283,106,-,1381110056.0,Mon,10,40,0
283,106,-,1381111256.0,Mon,11,0,0
283,126,-,1381112456.0,Mon,11,20,0
283,126,-,1381113656.0,Mon,11,40,0
283,146,-,1381114856.0,Mon,12,0,0
283,146,-,1381116056.0,Mon,12,20,0
283,145,-,1381117256.0,Mon,12,40,0
283,165,-,1381118456.0,Mon,13,0,0
283,165,-,1381119656.0,Mon,13,20,0
283,164,-,1381120856.0,Mon,13,40,0
283,164,-,1381122056.0,Mon,14,0,0
283,164,-,1381123256.0,Mon,14,20,0
283,163,-,1381124456.0,Mon,14,40,0
283,163,-,1381125656.0,Mon,15,0,0
283,162,-,1381126856.0,Mon,15,20,0
283,162,-,1381128056.0,Mon,15,40,0
283,181,-,1381129256.0,Mon,16,0,0
283,181,-,1381130456.0,Mon,16,20,0
283,180,-,1381131656.0,Mon,16,40,0
283,180,-,1381132856.0,Mon,17,0,0
283,252,-,1381652445.0,Sun,17,20,0
283,271,-,1381653645.0,Sun,17,40,0
283,292,-,1381654845.0,Sun,18,0,0
283,292,-,1381656045.0,Sun,18,20,0
283,293,-,1381657245.0,Sun,18,40,0
284,196,-,1381104047.0,Mon,9,0,0
284,195,-,1381105247.0,Mon,9,20,0
284,195,-,1381106447.0,Mon,9,40,0
284,195,-,1381107647.0,Mon,10,0,0
284,195,-,1381108847.0,Mon,10,20,0
284,195,-,1381110047.0,Mon,10,40,0
284,195,-,1381111247.0,Mon,11,0,0
284,195,-,1381112447.0,Mon,11,20,0
284,195,-,1381113647.0,Mon,11,40,0
284,215,-,1381114847.0,Mon,12,0,0
284,215,-,1381116047.0,Mon,12,20,0
284,215,-,1381117247.0,Mon,12,40,0
284,215,-,1381118447.0,Mon,13,0,0
284,215,-,1381119647.0,Mon,13,20,0
284,216,-,1381120847.0,Mon,13,40,0
284,216,-,1381122047.0,Mon,14,0,0
284,216,-,1381123247.0,Mon,14,20,0
284,216,-,1381124447.0,Mon,14,40,0
284,236,-,1381125647.0,Mon,15,0,0
284,236,-,1381126847.0,Mon,15,20,0
284,236,-,1381128047.0,Mon,15,40,0
284,236,-,1381129247.0,Mon,16,0,0
284,236,-,1381130447.0,Mon,16,20,0
284,236,-,1381131647.0,Mon,16,40,0
284,236,-,1381132847.0,Mon,17,0,0
284,236,-,1381134047.0,Mon,17,20,0
284,236,-,1381135247.0,Mon,17,40,0
284,256,-,1381136447.0,Mon,18,0,0
284,256,-,1381137647.0,Mon,18,20,0
284,256,-,1381138847.0,Mon,18,40,0
285,74,-,1373155217.0,Sun,9,0,0
285,74,-,1373156417.0,Sun,9,20,0
285,55,-,1373157617.0,Sun,9,40,0
285,55,-,1373158817.0,Sun,10,0,0
285,36,-,1373160017.0,Sun,10,20,0
285,36,-,1373161217.0,Sun,10,40,0
285,37,-,1373162417.0,Sun,11,0,0
285,38,-,1373163617.0,Sun,11,20,0
285,38,-,1373164817.0,Sun,11,40,0
285,19,-,1373166017.0,Sun,12,0,0
285,176,-,1381634459.0,Sun,12,20,0
285,177,-,1381635659.0,Sun,12,40,0
285,178,-,1381636859.0,Sun,13,0,0
285,179,-,1381638059.0,Sun,13,20,0
285,256,-,1387168842.0,Mon,13,40,0
285,256,-,1387170042.0,Mon,14,0,0
285,256,-,1387171242.0,Mon,14,20,0
285,256,-,1387172442.0,Mon,14,40,0
285,256,-,1387173642.0,Mon,15,0,0
285,256,-,1387174842.0,Mon,15,20,0
285,236,-,1387176042.0,Mon,15,40,0
285,236,-,1387177242.0,Mon,16,0,0
285,236,-,1387178442.0,Mon,16,20,0
285,236,-,1387179642.0,Mon,16,40,0
285,236,-,1387180842.0,Mon,17,0,0
285,236,-,1387182042.0,Mon,17,20,0
285,236,-,1387183242.0,Mon,17,40,0
285,216,-,1387184442.0,Mon,18,0,0
285,216,-,1387185642.0,Mon,18,20,0
285,215,-,1387186842.0,Mon,18,40,0
286,214,-,1381104000.0,Mon,9,0,0
286,214,-,1381105200.0,Mon,9,20,0
286,214,-,1381106400.0,Mon,9,40,0
286,214,-,1381107600.0,Mon,10,0,0
286,214,-,1381108800.0,Mon,10,20,0
286,214,-,1381110000.0,Mon,10,40,0
286,214,-,1381111200.0,Mon,11,0,0
286,194,-,1381112400.0,Mon,11,20,0
286,194,-,1381113600.0,Mon,11,40,0
286,194,-,1381114800.0,Mon,12,0,0
286,194,-,1381116000.0,Mon,12,20,0
286,194,-,1381117200.0,Mon,12,40,0
286,214,-,1381118400.0,Mon,13,0,0
286,214,-,1381119600.0,Mon,13,20,0
286,214,-,1381120800.0,Mon,13,40,0
286,214,-,1381122000.0,Mon,14,0,0
286,214,-,1381123200.0,Mon,14,20,0
286,214,-,1381124400.0,Mon,14,40,0
286,214,-,1381125600.0,Mon,15,0,0
286,214,-,1381126800.0,Mon,15,20,0
286,214,-,1381128000.0,Mon,15,40,0
286,214,-,1381129200.0,Mon,16,0,0
286,214,-,1381130400.0,Mon,16,20,0
286,214,-,1381131600.0,Mon,16,40,0
286,214,-,1381132800.0,Mon,17,0,0
286,214,-,1381134000.0,Mon,17,20,0
286,214,-,1381135200.0,Mon,17,40,0
286,214,-,1381136400.0,Mon,18,0,0
286,214,-,1381137600.0,Mon,18,20,0
286,214,-,1381138800.0,Mon,18,40,0
287,143,-,1387152052.0,Mon,9,0,0
287,143,-,1387153252.0,Mon,9,20,0
287,143,-,1387154452.0,Mon,9,40,0
287,143,-,1387155652.0,Mon,10,0,0
287,143,-,1387156852.0,Mon,10,20,0
287,164,-,1387158052.0,Mon,10,40,0
287,164,-,1387159252.0,Mon,11,0,0
287,164,-,1387160452.0,Mon,11,20,0
287,164,-,1387161652.0,Mon,11,40,0
287,165,-,1387162852.0,Mon,12,0,0
287,165,-,1387164052.0,Mon,12,20,0
287,165,-,1387165252.0,Mon,12,40,0
287,166,-,1387166452.0,Mon,13,0,0
287,166,-,1387167652.0,Mon,13,20,0
287,166,-,1387168852.0,Mon,13,40,0
287,167,-,1387170052.0,Mon,14,0,0
287,167,-,1387171252.0,Mon,14,20,0
287,168,-,1387172452.0,Mon,14,40,0
287,168,-,1387173652.0,Mon,15,0,0
287,168,-,1387174852.0,Mon,15,20,0
287,169,-,1387176052.0,Mon,15,40,0
287,169,-,1387177252.0,Mon,16,0,0
287,169,-,1387178452.0,Mon,16,20,0
287,169,-,1387179652.0,Mon,16,40,0
287,170,-,1387180852.0,Mon,17,0,0
287,170,-,1387182052.0,Mon,17,20,0
287,170,-,1387183252.0,Mon,17,40,0
287,171,-,1387184452.0,Mon,18,0,0
287,191,-,1387185652.0,Mon,18,20,0
287,192,-,1387186852.0,Mon,18,40,0
288,290,-,1387152000.0,Mon,9,0,0
288,290,-,1387153200.0,Mon,9,20,0
288,290,-,1387154400.0,Mon,9,40,0
288,290,-,1387155600.0,Mon,10,0,0
288,270,-,1387156800.0,Mon,10,20,0
288,270,-,1387158000.0,Mon,10,40,0
288,270,-,1387159200.0,Mon,11,0,0
288,270,-,1387160400.0,Mon,11,20,0
288,271,-,1387161600.0,Mon,11,40,0
288,271,-,1387162800.0,Mon,12,0,0
288,251,-,1387164000.0,Mon,12,20,0
288,251,-,1387165200.0,Mon,12,40,0
288,251,-,1387166400.0,Mon,13,0,0
288,251,-,1387167600.0,Mon,13,20,0
288,252,-,1387168800.0,Mon,13,40,0
288,252,-,1387170000.0,Mon,14,0,0
288,252,-,1387171200.0,Mon,14,20,0
288,232,-,1387172400.0,Mon,14,40,0
288,232,-,1387173600.0,Mon,15,0,0
288,232,-,1387174800.0,Mon,15,20,0
288,232,-,1387176000.0,Mon,15,40,0
288,233,-,1387177200.0,Mon,16,0,0
