user_index,poi_index_from,time_slot,count,prob
272,93,7,1,1.0
272,113,6,1,1.0
272,126,29,1,1.0
272,133,5,1,1.0
272,146,26,1,1.0
272,146,27,1,1.0
272,146,28,1,1.0
272,153,3,1,1.0
272,153,4,1,1.0
272,167,22,1,1.0
272,167,23,1,1.0
272,167,24,1,1.0
272,167,25,1,1.0
272,168,19,1,1.0
272,168,20,1,1.0
272,168,21,1,1.0
272,169,17,1,1.0
272,169,18,1,1.0
272,173,2,1,1.0
272,189,15,1,1.0
272,189,16,1,1.0
272,190,13,1,1.0
272,190,14,1,1.0
272,192,1,1,1.0
272,212,0,1,1.0
273,73,27,1,1.0
273,73,28,1,1.0
273,73,29,1,1.0
273,93,26,1,1.0
273,94,22,1,1.0
273,94,23,1,1.0
273,94,24,1,1.0
273,94,25,1,1.0
273,114,21,1,1.0
273,115,18,1,1.0
273,115,19,1,1.0
273,115,20,1,1.0
273,135,15,1,1.0
273,135,16,1,1.0
273,135,17,1,1.0
273,136,10,1,1.0
273,136,11,1,1.0
273,136,12,1,1.0
273,136,13,1,1.0
273,136,14,1,1.0
273,137,7,1,1.0
273,137,8,1,1.0
273,137,9,1,1.0
273,158,3,1,1.0
273,158,4,1,1.0
273,158,5,1,1.0
273,158,6,1,1.0
273,159,0,1,1.0
273,159,1,1,1.0
273,159,2,1,1.0
274,109,6,1,1.0
274,109,7,1,1.0
274,110,8,1,1.0
274,110,9,1,1.0
274,111,10,1,1.0
274,111,11,1,1.0
274,112,12,1,1.0
274,112,13,1,1.0
274,112,14,1,1.0
274,133,15,1,1.0
274,133,16,1,1.0
274,134,19,1,1.0
274,153,17,1,1.0
274,153,18,1,1.0
274,154,20,1,1.0
274,154,21,1,1.0
274,155,22,1,1.0
274,155,23,1,1.0
274,175,24,1,1.0
274,175,25,1,1.0
274,195,26,1,1.0
274,195,27,1,1.0
274,215,28,1,1.0
274,216,29,1,1.0
274,220,5,1,1.0
274,228,2,1,1.0
274,231,1,1,1.0
274,242,4,1,1.0
274,245,3,1,1.0
274,253,0,1,1.0
275,42,15,1,1.0
275,42,16,1,1.0
275,42,17,1,1.0
275,42,18,1,1.0
275,42,19,1,1.0
275,42,20,1,1.0
275,42,21,1,1.0
275,42,22,1,1.0
275,42,23,1,1.0
275,42,24,1,1.0
275,42,25,1,1.0
275,42,26,1,1.0
275,42,27,1,1.0
275,42,28,1,1.0
275,42,29,1,1.0
275,61,0,1,1.0
275,61,1,1,1.0
275,61,2,1,1.0
275,61,3,1,1.0
275,61,4,1,1.0
275,61,5,1,1.0
275,61,6,1,1.0
275,61,7,1,1.0
275,61,8,1,1.0
275,61,9,1,1.0
275,61,10,1,1.0
275,61,11,1,1.0
275,62,12,1,1.0
275,62,13,1,1.0
275,62,14,1,1.0
276,45,10,1,1.0
276,45,11,1,1.0
276,45,12,1,1.0
276,45,13,1,1.0
276,45,14,1,1.0
276,45,15,1,1.0
276,45,16,1,1.0
276,45,17,1,1.0
276,45,18,1,1.0
276,46,0,1,1.0
276,46,1,1,1.0
276,46,2,1,1.0
276,46,3,1,1.0
276,46,4,1,1.0
276,46,5,1,1.0
276,46,6,1,1.0
276,46,7,1,1.0
276,46,8,1,1.0
276,46,9,1,1.0
276,170,19,1,1.0
276,170,20,1,1.0
276,171,21,1,1.0
276,173,28,1,1.0
276,174,29,1,1.0
276,191,22,1,1.0
276,191,23,1,1.0
276,192,24,1,1.0
276,192,25,1,1.0
276,193,26,1,1.0
276,193,27,1,1.0
277,185,1,1,1.0
277,186,0,1,1.0
277,186,2,1,1.0
277,186,3,1,1.0
277,186,4,1,1.0
277,186,5,1,1.0
277,186,6,1,1.0
277,186,7,1,1.0
277,186,8,1,1.0
277,186,9,1,1.0
277,186,10,1,1.0
277,186,11,1,1.0
277,206,12,1,1.0
277,206,13,1,1.0
277,206,14,1,1.0
277,206,15,1,1.0
277,206,16,1,1.0
277,206,17,1,1.0
277,206,18,1,1.0
277,206,19,1,1.0
277,206,20,1,1.0
277,206,21,1,1.0
277,206,22,1,1.0
277,206,23,1,1.0
277,206,24,1,1.0
277,206,25,1,1.0
277,206,26,1,1.0
277,206,27,1,1.0
277,226,28,1,1.0
277,226,29,1,1.0
278,288,16,1,1.0
278,288,17,1,1.0
278,289,18,1,1.0
278,289,19,1,1.0
278,289,20,1,1.0
278,307,12,1,1.0
278,307,13,1,1.0
278,308,14,1,1.0
278,308,15,1,1.0
278,310,21,1,1.0
278,310,22,1,1.0
278,310,23,1,1.0
278,310,24,1,1.0
278,326,8,1,1.0
278,326,9,1,1.0
278,326,10,1,1.0
278,327,11,1,1.0
278,331,25,1,1.0
278,331,26,1,1.0
278,331,27,1,1.0
278,332,28,1,1.0
278,332,29,1,1.0
278,343,0,1,1.0
278,344,1,1,1.0
278,345,4,1,1.0
278,345,5,1,1.0
278,345,6,1,1.0
278,345,7,1,1.0
278,364,2,1,1.0
278,364,3,1,1.0
279,1,0,1,1.0
279,1,1,1,1.0
279,1,2,1,1.0
279,2,3,1,1.0
279,2,4,1,1.0
279,2,5,1,1.0
279,2,6,1,1.0
279,2,7,1,1.0
279,22,8,1,1.0
279,22,9,1,1.0
279,22,10,1,1.0
279,22,11,1,1.0
279,22,12,1,1.0
279,22,13,1,1.0
279,22,14,1,1.0
279,42,15,1,1.0
279,42,16,1,1.0
279,43,17,1,1.0
279,43,18,1,1.0
279,43,19,1,1.0
279,318,26,1,1.0
279,319,27,1,1.0
279,319,28,1,1.0
279,319,29,1,1.0
279,337,22,1,1.0
279,337,23,1,1.0
279,338,24,1,1.0
279,338,25,1,1.0
279,356,20,1,1.0
279,357,21,1,1.0
280,164,26,1,1.0
280,164,27,1,1.0
280,164,28,1,1.0
280,164,29,1,1.0
280,184,20,1,1.0
280,184,21,1,1.0
280,184,22,1,1.0
280,184,23,1,1.0
280,184,24,1,1.0
280,184,25,1,1.0
280,204,16,1,1.0
280,204,17,1,1.0
280,204,18,1,1.0
280,204,19,1,1.0
280,205,10,1,1.0
280,205,11,1,1.0
280,205,12,1,1.0
280,205,13,1,1.0
280,205,14,1,1.0
280,205,15,1,1.0
280,206,0,1,1.0
280,206,1,1,1.0
280,206,2,1,1.0
280,206,3,1,1.0
280,206,4,1,1.0
280,206,5,1,1.0
280,206,6,1,1.0
280,206,7,1,1.0
280,206,8,1,1.0
280,206,9,1,1.0
281,17,22,1,1.0
281,17,23,1,1.0
281,36,19,1,1.0
281,36,20,1,1.0
281,36,21,1,1.0
281,55,17,1,1.0
281,55,18,1,1.0
281,109,29,1,1.0
281,110,28,1,1.0
281,111,27,1,1.0
281,112,26,1,1.0
281,133,25,1,1.0
281,134,24,1,1.0
281,173,9,1,1.0
281,174,10,1,1.0
281,176,15,1,1.0
281,176,16,1,1.0
281,191,3,1,1.0
281,191,4,1,1.0
281,192,5,1,1.0
281,192,6,1,1.0
281,192,7,1,1.0
281,193,8,1,1.0
281,194,11,1,1.0
281,194,12,1,1.0
281,195,13,1,1.0
281,195,14,1,1.0
281,210,0,1,1.0
281,211,1,1,1.0
281,211,2,1,1.0
282,21,2,1,1.0
282,21,3,1,1.0
282,22,1,1,1.0
282,23,0,1,1.0
282,41,4,1,1.0
282,60,7,1,1.0
282,61,5,1,1.0
282,61,6,1,1.0
282,228,15,1,1.0
282,228,17,1,1.0
282,229,18,1,1.0
282,229,19,1,1.0
282,230,20,1,1.0
282,230,21,1,1.0
282,231,22,1,1.0
282,231,23,1,1.0
282,231,24,1,1.0
282,232,25,1,1.0
282,232,26,1,1.0
282,233,27,1,1.0
282,233,28,1,1.0
282,233,29,1,1.0
282,245,8,1,1.0
282,245,9,1,1.0
282,245,10,1,1.0
282,246,11,1,1.0
282,246,12,1,1.0
282,247,13,1,1.0
282,247,14,1,1.0
282,248,16,1,1.0
283,67,0,1,1.0
283,67,1,1,1.0
283,87,2,1,1.0
283,87,3,1,1.0
283,106,5,1,1.0
283,106,6,1,1.0
283,107,4,1,1.0
283,126,7,1,1.0
283,126,8,1,1.0
283,145,11,1,1.0
283,146,9,1,1.0
283,146,10,1,1.0
283,162,19,1,1.0
283,162,20,1,1.0
283,163,17,1,1.0
283,163,18,1,1.0
283,164,14,1,1.0
283,164,15,1,1.0
283,164,16,1,1.0
283,165,12,1,1.0
283,165,13,1,1.0
283,180,23,1,1.0
283,180,24,1,1.0
283,181,21,1,1.0
283,181,22,1,1.0
283,252,25,1,1.0
283,271,26,1,1.0
283,292,27,1,1.0
283,292,28,1,1.0
283,293,29,1,1.0
284,195,1,1,1.0
284,195,2,1,1.0
284,195,3,1,1.0
284,195,4,1,1.0
284,195,5,1,1.0
284,195,6,1,1.0
284,195,7,1,1.0
284,195,8,1,1.0
284,196,0,1,1.0
284,215,9,1,1.0
284,215,10,1,1.0
284,215,11,1,1.0
284,215,12,1,1.0
284,215,13,1,1.0
284,216,14,1,1.0
284,216,15,1,1.0
284,216,16,1,1.0
284,216,17,1,1.0
284,236,18,1,1.0
284,236,19,1,1.0
284,236,20,1,1.0
284,236,21,1,1.0
284,236,22,1,1.0
284,236,23,1,1.0
284,236,24,1,1.0
284,236,25,1,1.0
284,236,26,1,1.0
284,256,27,1,1.0
284,256,28,1,1.0
284,256,29,1,1.0
285,19,9,1,1.0
285,36,4,1,1.0
285,36,5,1,1.0
285,37,6,1,1.0
285,38,7,1,1.0
285,38,8,1,1.0
285,55,2,1,1.0
285,55,3,1,1.0
285,74,0,1,1.0
285,74,1,1,1.0
285,176,10,1,1.0
285,177,11,1,1.0
285,178,12,1,1.0
285,179,13,1,1.0
285,215,29,1,1.0
285,216,27,1,1.0
285,216,28,1,1.0
285,236,20,1,1.0
285,236,21,1,1.0
285,236,22,1,1.0
285,236,23,1,1.0
285,236,24,1,1.0
285,236,25,1,1.0
285,236,26,1,1.0
285,256,14,1,1.0
285,256,15,1,1.0
285,256,16,1,1.0
285,256,17,1,1.0
285,256,18,1,1.0
285,256,19,1,1.0
286,194,7,1,1.0
286,194,8,1,1.0
286,194,9,1,1.0
286,194,10,1,1.0
286,194,11,1,1.0
286,214,0,1,1.0
286,214,1,1,1.0
286,214,2,1,1.0
286,214,3,1,1.0
286,214,4,1,1.0
286,214,5,1,1.0
286,214,6,1,1.0
286,214,12,1,1.0
286,214,13,1,1.0
286,214,14,1,1.0
286,214,15,1,1.0
286,214,16,1,1.0
286,214,17,1,1.0
286,214,18,1,1.0
286,214,19,1,1.0
286,214,20,1,1.0
286,214,21,1,1.0
286,214,22,1,1.0
286,214,23,1,1.0
286,214,24,1,1.0
286,214,25,1,1.0
286,214,26,1,1.0
286,214,27,1,1.0
286,214,28,1,1.0
286,214,29,1,1.0
287,143,0,1,1.0
287,143,1,1,1.0
287,143,2,1,1.0
287,143,3,1,1.0
287,143,4,1,1.0
287,164,5,1,1.0
287,164,6,1,1.0
287,164,7,1,1.0
287,164,8,1,1.0
287,165,9,1,1.0
287,165,10,1,1.0
287,165,11,1,1.0
287,166,12,1,1.0
287,166,13,1,1.0
287,166,14,1,1.0
287,167,15,1,1.0
287,167,16,1,1.0
287,168,17,1,1.0
287,168,18,1,1.0
287,168,19,1,1.0
287,169,20,1,1.0
287,169,21,1,1.0
287,169,22,1,1.0
287,169,23,1,1.0
287,170,24,1,1.0
287,170,25,1,1.0
287,170,26,1,1.0
287,171,27,1,1.0
287,191,28,1,1.0
287,192,29,1,1.0
288,213,25,1,1.0
288,213,26,1,1.0
288,213,27,1,1.0
288,214,28,1,1.0
288,214,29,1,1.0
288,232,17,1,1.0
288,232,18,1,1.0
288,232,19,1,1.0
288,232,20,1,1.0
288,233,21,1,1.0
288,233,22,1,1.0
288,233,23,1,1.0
288,233,24,1,1.0
288,251,10,1,1.0
288,251,11,1,1.0
288,251,12,1,1.0
288,251,13,1,1.0
288,252,14,1,1.0
288,252,15,1,1.0
288,252,16,1,1.0
288,270,4,1,1.0
288,270,5,1,1.0
288,270,6,1,1.0
288,270,7,1,1.0
288,271,8,1,1.0
288,271,9,1,1.0
288,290,0,1,1.0
288,290,1,1,1.0
288,290,2,1,1.0
288,290,3,1,1.0
289,24,29,1,1.0
289,44,24,1,1.0
289,44,25,1,1.0
289,44,26,1,1.0
289,44,27,1,1.0
289,44,28,1,1.0
289,45,16,1,1.0
289,45,17,1,1.0
289,45,18,1,1.0
289,45,19,1,1.0
289,45,20,1,1.0
289,45,21,1,1.0
289,45,22,1,1.0
289,45,23,1,1.0
289,46,10,1,1.0
289,46,11,1,1.0
289,46,12,1,1.0
289,46,13,1,1.0
289,46,14,1,1.0
289,46,15,1,1.0
289,47,9,1,1.0
289,67,3,1,1.0
289,67,4,1,1.0
289,67,5,1,1.0
289,67,6,1,1.0
289,67,7,1,1.0
289,67,8,1,1.0
289,68,0,1,1.0
289,68,1,1,1.0
289,68,2,1,1.0
290,71,23,1,1.0
290,71,24,1,1.0
290,71,27,1,1.0
290,71,28,1,1.0
290,71,29,1,1.0
290,72,15,1,1.0
290,72,16,1,1.0
290,72,17,1,1.0
290,72,18,1,1.0
290,72,19,1,1.0
290,72,20,1,1.0
290,72,21,1,1.0
290,72,22,1,1.0
290,73,5,1,1.0
290,73,6,1,1.0
290,73,7,1,1.0
290,73,8,1,1.0
290,73,9,1,1.0
290,73,10,1,1.0
290,73,11,1,1.0
290,73,12,1,1.0
290,73,13,1,1.0
290,73,14,1,1.0
290,91,25,1,1.0
290,91,26,1,1.0
290,94,0,1,1.0
290,94,1,1,1.0
290,94,2,1,1.0
290,94,3,1,1.0
290,94,4,1,1.0
291,48,29,1,1.0
291,49,26,1,1.0
291,49,27,1,1.0
291,49,28,1,1.0
291,69,22,1,1.0
291,69,23,1,1.0
291,69,24,1,1.0
291,69,25,1,1.0
291,70,18,1,1.0
291,70,19,1,1.0
291,70,20,1,1.0
291,70,21,1,1.0
291,71,8,1,1.0
291,71,9,1,1.0
291,72,4,1,1.0
291,72,5,1,1.0
291,72,6,1,1.0
291,72,7,1,1.0
291,90,14,1,1.0
291,90,15,1,1.0
291,90,16,1,1.0
291,90,17,1,1.0
291,91,10,1,1.0
291,91,11,1,1.0
291,91,12,1,1.0
291,91,13,1,1.0
291,92,0,1,1.0
291,92,1,1,1.0
291,92,2,1,1.0
291,92,3,1,1.0
292,17,13,1,1.0
292,36,12,1,1.0
292,56,11,1,1.0
292,75,10,1,1.0
292,93,8,1,1.0
292,94,9,1,1.0
292,111,6,1,1.0
292,112,7,1,1.0
292,129,4,1,1.0
292,130,5,1,1.0
292,143,0,1,1.0
292,145,1,1,1.0
292,146,2,1,1.0
292,147,3,1,1.0
292,184,18,1,1.0
292,184,19,1,1.0
292,204,20,1,1.0
292,204,21,1,1.0
292,224,14,1,1.0
292,224,22,1,1.0
292,224,23,1,1.0
292,224,24,1,1.0
292,244,25,1,1.0
292,245,26,1,1.0
292,245,27,1,1.0
292,265,15,1,1.0
292,265,28,1,1.0
292,265,29,1,1.0
292,305,16,1,1.0
292,324,17,1,1.0
293,215,25,1,1.0
293,215,26,1,1.0
293,215,27,1,1.0
293,215,28,1,1.0
293,215,29,1,1.0
293,235,24,1,1.0
293,236,21,1,1.0
293,236,22,1,1.0
293,236,23,1,1.0
293,256,15,1,1.0
293,256,16,1,1.0
293,256,17,1,1.0
293,256,18,1,1.0
293,256,19,1,1.0
293,256,20,1,1.0
293,276,11,1,1.0
293,276,12,1,1.0
293,276,13,1,1.0
293,276,14,1,1.0
293,277,8,1,1.0
293,277,9,1,1.0
293,277,10,1,1.0
293,296,1,1,1.0
293,296,2,1,1.0
293,296,3,1,1.0
293,296,4,1,1.0
293,296,5,1,1.0
293,296,6,1,1.0
293,297,7,1,1.0
293,316,0,1,1.0
294,87,28,1,1.0
294,87,29,1,1.0
294,106,26,1,1.0
294,106,27,1,1.0
294,126,25,1,1.0
294,145,21,1,1.0
294,146,22,1,1.0
294,146,23,1,1.0
294,146,24,1,1.0
294,165,20,1,1.0
294,166,0,1,1.0
294,167,1,1,1.0
294,167,2,1,1.0
294,167,3,1,1.0
294,168,4,1,1.0
294,168,5,1,1.0
294,169,6,1,1.0
294,169,7,1,1.0
294,170,8,1,1.0
294,170,9,1,1.0
294,171,10,1,1.0
294,174,16,1,1.0
294,191,11,1,1.0
294,192,12,1,1.0
294,192,13,1,1.0
294,193,14,1,1.0
294,193,15,1,1.0
294,194,17,1,1.0
294,195,18,1,1.0
294,195,19,1,1.0
295,12,18,1,1.0
295,28,0,1,1.0
295,29,1,1,1.0
295,29,2,1,1.0
295,30,4,1,1.0
295,32,19,1,1.0
295,32,20,1,1.0
295,49,3,1,1.0
295,50,5,1,1.0
295,50,6,1,1.0
295,52,21,1,1.0
295,52,22,1,1.0
295,71,7,1,1.0
295,71,8,1,1.0
295,73,23,1,1.0
295,73,24,1,1.0
295,91,9,1,1.0
295,91,10,1,1.0
295,93,25,1,1.0
295,94,26,1,1.0
295,94,27,1,1.0
295,112,11,1,1.0
295,112,12,1,1.0
295,112,13,1,1.0
295,114,28,1,1.0
295,115,29,1,1.0
295,133,14,1,1.0
295,133,15,1,1.0
295,134,16,1,1.0
295,134,17,1,1.0
296,24,28,1,1.0
296,24,29,1,1.0
296,44,3,1,1.0
296,44,4,1,1.0
296,44,5,1,1.0
296,44,6,1,1.0
296,44,13,1,1.0
296,44,14,1,1.0
296,44,15,1,1.0
296,44,16,1,1.0
296,44,17,1,1.0
296,44,18,1,1.0
296,44,19,1,1.0
296,44,20,1,1.0
296,44,21,1,1.0
296,44,22,1,1.0
296,44,23,1,1.0
296,44,24,1,1.0
296,44,25,1,1.0
296,44,26,1,1.0
296,44,27,1,1.0
296,45,7,1,1.0
296,45,8,1,1.0
296,45,9,1,1.0
296,45,10,1,1.0
296,45,11,1,1.0
296,45,12,1,1.0
296,64,0,1,1.0
296,64,1,1,1.0
296,64,2,1,1.0
297,71,0,1,1.0
297,91,1,1,1.0
297,91,2,1,1.0
297,112,3,1,1.0
297,112,4,1,1.0
297,112,5,1,1.0
297,133,6,1,1.0
297,153,7,1,1.0
297,153,8,1,1.0
297,154,9,1,1.0
297,174,10,1,1.0
297,194,11,1,1.0
297,194,12,1,1.0
297,195,13,1,1.0
297,215,14,1,1.0
297,215,15,1,1.0
297,235,16,1,1.0
297,255,17,1,1.0
297,255,18,1,1.0
297,273,21,1,1.0
297,274,20,1,1.0
297,276,19,1,1.0
297,288,26,1,1.0
297,289,25,1,1.0
297,291,23,1,1.0
297,292,22,1,1.0
297,307,28,1,1.0
297,308,27,1,1.0
297,310,24,1,1.0
297,326,29,1,1.0
298,207,12,1,1.0
298,208,13,1,1.0
298,208,14,1,1.0
298,208,15,1,1.0
298,209,16,1,1.0
298,209,17,1,1.0
298,209,18,1,1.0
298,209,19,1,1.0
298,210,20,1,1.0
298,210,21,1,1.0
298,210,22,1,1.0
298,211,23,1,1.0
298,211,24,1,1.0
298,211,25,1,1.0
298,211,26,1,1.0
298,212,27,1,1.0
298,212,28,1,1.0
298,212,29,1,1.0
298,224,0,1,1.0
298,224,1,1,1.0
298,224,2,1,1.0
298,225,3,1,1.0
298,225,4,1,1.0
298,225,5,1,1.0
298,226,6,1,1.0
298,226,7,1,1.0
298,226,8,1,1.0
298,226,9,1,1.0
298,227,10,1,1.0
298,227,11,1,1.0
299,4,5,1,1.0
299,4,6,1,1.0
299,4,7,1,1.0
299,4,8,1,1.0
299,4,17,1,1.0
299,10,24,1,1.0
299,10,25,1,1.0
299,23,0,1,1.0
299,23,1,1,1.0
299,23,16,1,1.0
299,24,2,1,1.0
299,24,3,1,1.0
299,24,4,1,1.0
299,30,23,1,1.0
299,50,22,1,1.0
299,51,21,1,1.0
299,64,15,1,1.0
299,71,20,1,1.0
299,84,14,1,1.0
299,91,18,1,1.0
299,91,19,1,1.0
299,124,13,1,1.0
299,164,12,1,1.0
299,184,11,1,1.0
299,224,10,1,1.0
299,235,29,1,1.0
299,236,28,1,1.0
299,256,26,1,1.0
299,256,27,1,1.0
299,265,9,1,1.0
300,30,25,1,1.0
300,30,26,1,1.0
300,30,27,1,1.0
300,30,28,1,1.0
300,30,29,1,1.0
300,48,16,1,1.0
300,48,17,1,1.0
300,48,18,1,1.0
300,48,19,1,1.0
300,49,20,1,1.0
300,49,21,1,1.0
300,49,22,1,1.0
300,49,23,1,1.0
300,50,24,1,1.0
300,67,11,1,1.0
300,67,12,1,1.0
300,67,13,1,1.0
300,68,14,1,1.0
300,68,15,1,1.0
300,86,0,1,1.0
300,86,1,1,1.0
300,86,2,1,1.0
300,86,3,1,1.0
300,86,4,1,1.0
300,87,5,1,1.0
300,87,6,1,1.0
300,87,7,1,1.0
300,87,8,1,1.0
300,87,9,1,1.0
300,87,10,1,1.0
301,84,0,1,1.0
301,84,1,1,1.0
301,84,2,1,1.0
301,84,3,1,1.0
301,104,4,1,1.0
301,104,5,1,1.0
301,104,6,1,1.0
301,104,7,1,1.0
301,104,8,1,1.0
301,104,9,1,1.0
301,104,10,1,1.0
301,104,11,1,1.0
301,104,12,1,1.0
301,123,14,1,1.0
301,123,15,1,1.0
301,123,16,1,1.0
301,123,17,1,1.0
301,123,18,1,1.0
301,123,19,1,1.0
301,123,20,1,1.0
301,123,21,1,1.0
301,123,22,1,1.0
301,123,23,1,1.0
301,124,13,1,1.0
301,143,24,1,1.0
301,143,25,1,1.0
301,143,26,1,1.0
301,143,27,1,1.0
301,143,28,1,1.0
301,143,29,1,1.0
302,43,29,1,1.0
302,63,28,1,1.0
302,64,25,1,1.0
302,64,26,1,1.0
302,64,27,1,1.0
302,84,21,1,1.0
302,84,22,1,1.0
302,84,23,1,1.0
302,84,24,1,1.0
302,104,17,1,1.0
302,104,18,1,1.0
302,104,19,1,1.0
302,104,20,1,1.0
302,123,13,1,1.0
302,123,14,1,1.0
302,123,15,1,1.0
302,123,16,1,1.0
302,143,9,1,1.0
302,143,10,1,1.0
302,143,11,1,1.0
302,143,12,1,1.0
302,161,3,1,1.0
302,162,4,1,1.0
302,162,5,1,1.0
302,162,6,1,1.0
302,163,7,1,1.0
302,163,8,1,1.0
302,181,0,1,1.0
302,181,1,1,1.0
302,181,2,1,1.0
303,23,0,1,1.0
303,23,1,1,1.0
303,44,2,1,1.0
303,45,3,1,1.0
303,65,4,1,1.0
303,66,5,1,1.0
303,86,6,1,1.0
303,87,7,1,1.0
303,88,8,1,1.0
303,109,9,1,1.0
303,109,10,1,1.0
303,110,11,1,1.0
303,111,12,1,1.0
303,111,13,1,1.0
303,112,14,1,1.0
303,133,15,1,1.0
303,133,16,1,1.0
303,154,17,1,1.0
303,154,18,1,1.0
303,155,19,1,1.0
303,175,20,1,1.0
303,175,21,1,1.0
303,195,22,1,1.0
303,215,23,1,1.0
303,236,24,1,1.0
303,256,25,1,1.0
303,256,26,1,1.0
303,276,27,1,1.0
303,297,28,1,1.0
303,297,29,1,1.0
304,307,11,1,1.0
304,307,12,1,1.0
304,307,13,1,1.0
304,307,14,1,1.0
304,307,15,1,1.0
304,307,16,1,1.0
304,307,17,1,1.0
304,307,18,1,1.0
304,326,22,1,1.0
304,326,23,1,1.0
304,326,24,1,1.0
304,326,25,1,1.0
304,326,26,1,1.0
304,326,27,1,1.0
304,326,28,1,1.0
304,326,29,1,1.0
304,327,8,1,1.0
304,327,9,1,1.0
304,327,10,1,1.0
304,327,19,1,1.0
304,327,20,1,1.0
304,327,21,1,1.0
304,328,0,1,1.0
304,328,1,1,1.0
304,328,2,1,1.0
304,328,3,1,1.0
304,328,4,1,1.0
304,328,5,1,1.0
304,328,6,1,1.0
304,328,7,1,1.0
305,297,8,1,1.0
305,297,9,1,1.0
305,297,10,1,1.0
305,297,11,1,1.0
305,298,12,1,1.0
305,298,13,1,1.0
305,298,14,1,1.0
305,298,15,1,1.0
305,298,16,1,1.0
305,298,17,1,1.0
305,298,18,1,1.0
305,298,19,1,1.0
305,298,20,1,1.0
305,298,21,1,1.0
305,298,22,1,1.0
305,298,23,1,1.0
305,298,24,1,1.0
305,298,25,1,1.0
305,298,26,1,1.0
305,298,27,1,1.0
305,298,28,1,1.0
305,298,29,1,1.0
305,317,0,1,1.0
305,317,1,1,1.0
305,317,2,1,1.0
305,317,3,1,1.0
305,317,4,1,1.0
305,317,5,1,1.0
305,317,6,1,1.0
305,317,7,1,1.0
306,69,28,1,1.0
306,69,29,1,1.0
306,70,26,1,1.0
306,70,27,1,1.0
306,90,22,1,1.0
306,90,23,1,1.0
306,90,24,1,1.0
306,90,25,1,1.0
306,91,21,1,1.0
306,111,16,1,1.0
306,111,17,1,1.0
306,111,18,1,1.0
306,112,19,1,1.0
306,112,20,1,1.0
306,129,8,1,1.0
306,129,9,1,1.0
306,129,10,1,1.0
306,130,11,1,1.0
306,130,12,1,1.0
306,130,13,1,1.0
306,130,14,1,1.0
306,130,15,1,1.0
306,146,1,1,1.0
306,147,2,1,1.0
306,147,3,1,1.0
306,147,4,1,1.0
306,148,5,1,1.0
306,148,6,1,1.0
306,148,7,1,1.0
306,166,0,1,1.0
307,105,26,1,1.0
307,106,23,1,1.0
307,106,24,1,1.0
307,106,25,1,1.0
307,125,27,1,1.0
307,125,28,1,1.0
307,125,29,1,1.0
307,126,18,1,1.0
307,126,19,1,1.0
307,126,20,1,1.0
307,126,21,1,1.0
307,126,22,1,1.0
307,146,13,1,1.0
307,146,14,1,1.0
307,146,15,1,1.0
307,146,16,1,1.0
307,146,17,1,1.0
307,147,8,1,1.0
307,147,9,1,1.0
307,147,10,1,1.0
307,147,11,1,1.0
307,147,12,1,1.0
307,148,0,1,1.0
307,148,1,1,1.0
307,148,2,1,1.0
307,148,3,1,1.0
307,148,4,1,1.0
307,148,5,1,1.0
307,148,6,1,1.0
307,148,7,1,1.0
308,162,0,1,1.0
308,162,1,1,1.0
308,162,2,1,1.0
308,162,3,1,1.0
308,162,4,1,1.0
308,162,5,1,1.0
308,162,6,1,1.0
308,163,7,1,1.0
308,163,8,1,1.0
308,163,9,1,1.0
308,163,10,1,1.0
308,163,11,1,1.0
308,163,12,1,1.0
308,163,13,1,1.0
308,163,14,1,1.0
308,163,15,1,1.0
308,163,16,1,1.0
308,163,17,1,1.0
308,163,18,1,1.0
308,163,19,1,1.0
308,163,20,1,1.0
308,163,21,1,1.0
308,163,22,1,1.0
308,163,23,1,1.0
308,163,24,1,1.0
308,163,25,1,1.0
308,163,26,1,1.0
308,163,27,1,1.0
308,163,28,1,1.0
308,163,29,1,1.0
309,162,0,1,1.0
309,162,1,1,1.0
309,163,2,1,1.0
309,164,3,1,1.0
309,164,4,1,1.0
309,165,5,1,1.0
309,166,6,1,1.0
309,166,7,1,1.0
309,167,8,1,1.0
309,168,9,1,1.0
309,168,10,1,1.0
309,169,11,1,1.0
309,169,12,1,1.0
309,170,13,1,1.0
309,171,14,1,1.0
309,174,19,1,1.0
309,191,15,1,1.0
309,192,16,1,1.0
309,192,17,1,1.0
309,193,18,1,1.0
309,194,20,1,1.0
309,195,21,1,1.0
309,195,22,1,1.0
309,195,23,1,1.0
309,215,24,1,1.0
309,236,25,1,1.0
309,236,26,1,1.0
309,256,27,1,1.0
309,256,28,1,1.0
309,277,29,1,1.0
310,23,17,1,1.0
310,23,18,1,1.0
310,23,19,1,1.0
310,24,15,1,1.0
310,24,16,1,1.0
310,42,20,1,1.0
310,42,21,1,1.0
310,44,13,1,1.0
310,44,14,1,1.0
310,45,9,1,1.0
310,45,10,1,1.0
310,45,11,1,1.0
310,45,12,1,1.0
310,46,6,1,1.0
310,46,7,1,1.0
310,46,8,1,1.0
310,47,5,1,1.0
310,64,28,1,1.0
310,64,29,1,1.0
310,67,2,1,1.0
310,67,3,1,1.0
310,67,4,1,1.0
310,68,0,1,1.0
310,68,1,1,1.0
310,84,23,1,1.0
310,84,24,1,1.0
310,84,25,1,1.0
310,84,26,1,1.0
310,84,27,1,1.0
